onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.511281	2	cue_nonsocial	n/a	32	n/a	n/a
4.511281	2	cue_nonsocial_high	n/a	32	n/a	n/a
6.512982	1.517139	dec_nonsocial_high	1.517139	32	n/a	3
6.512982	1.517139	dec_nonsocial_high_reject	1.517139	32	reject	3
12.233462	2	cue_social	n/a	32	n/a	n/a
12.233462	2	cue_social_high	n/a	32	n/a	n/a
14.163620	1.100433	dec_social_high	1.100433	32	n/a	2
14.163620	1.100433	dec_social_high_reject	1.100433	32	reject	2
19.808773	2	cue_nonsocial	n/a	32	n/a	n/a
19.808773	2	cue_nonsocial_high	n/a	32	n/a	n/a
21.814280	0.966655	dec_nonsocial_high	0.966655	32	n/a	16
21.814280	0.966655	dec_nonsocial_high_accept	0.966655	32	accept	16
26.641699	2	cue_nonsocial	n/a	32	n/a	n/a
26.641699	2	cue_nonsocial_high	n/a	32	n/a	n/a
28.646870	1.583812	dec_nonsocial_high	1.583812	32	n/a	3
28.646870	1.583812	dec_nonsocial_high_reject	1.583812	32	reject	3
36.016228	2	cue_social	n/a	32	n/a	n/a
36.016228	2	cue_social_high	n/a	32	n/a	n/a
37.914715	1.282384	dec_social_high	1.282384	32	n/a	8
37.914715	1.282384	dec_social_high_accept	1.282384	32	accept	8
42.767487	2	cue_social	n/a	32	n/a	n/a
42.767487	2	cue_social_high	n/a	32	n/a	n/a
44.746326	1.066908	dec_social_high	1.066908	32	n/a	3
44.746326	1.066908	dec_social_high_reject	1.066908	32	reject	3
49.674744	2	cue_social	n/a	16	n/a	n/a
49.674744	2	cue_social_low	n/a	16	n/a	n/a
51.579500	1.250958	dec_social_low	1.250958	16	n/a	4
51.579500	1.250958	dec_social_low_accept	1.250958	16	accept	4
56.408640	2	cue_nonsocial	n/a	32	n/a	n/a
56.408640	2	cue_nonsocial_high	n/a	32	n/a	n/a
58.414017	1.416379	dec_nonsocial_high	1.416379	32	n/a	16
58.414017	1.416379	dec_nonsocial_high_accept	1.416379	32	accept	16
63.343420	2	cue_social	n/a	32	n/a	n/a
63.343420	2	cue_social_high	n/a	32	n/a	n/a
65.246900	1.700063	dec_social_high	1.700063	32	n/a	8
65.246900	1.700063	dec_social_high_accept	1.700063	32	accept	8
70.179950	2	cue_social	n/a	32	n/a	n/a
70.179950	2	cue_social_high	n/a	32	n/a	n/a
72.079920	1.166325	dec_social_high	1.166325	32	n/a	3
72.079920	1.166325	dec_social_high_reject	1.166325	32	reject	3
77.856510	2	cue_social	n/a	16	n/a	n/a
77.856510	2	cue_social_low	n/a	16	n/a	n/a
79.713800	1.166481	dec_social_low	1.166481	16	n/a	4
79.713800	1.166481	dec_social_low_accept	1.166481	16	accept	4
84.653750	2	cue_social	n/a	16	n/a	n/a
84.653750	2	cue_social_low	n/a	16	n/a	n/a
86.546880	1.050252	dec_social_low	1.050252	16	n/a	8
86.546880	1.050252	dec_social_low_accept	1.050252	16	accept	8
92.192010	2	cue_nonsocial	n/a	16	n/a	n/a
92.192010	2	cue_nonsocial_low	n/a	16	n/a	n/a
94.196884	1.199802	dec_nonsocial_low	1.199802	16	n/a	1
94.196884	1.199802	dec_nonsocial_low_reject	1.199802	16	reject	1
99.029430	2	cue_social	n/a	32	n/a	n/a
99.029430	2	cue_social_high	n/a	32	n/a	n/a
101.030590	1.649666	dec_social_high	1.649666	32	n/a	16
101.030590	1.649666	dec_social_high_accept	1.649666	32	accept	16
105.975266	2	cue_social	n/a	32	n/a	n/a
105.975266	2	cue_social_high	n/a	32	n/a	n/a
107.863780	1.083036	dec_social_high	1.083036	32	n/a	8
107.863780	1.083036	dec_social_high_accept	1.083036	32	accept	8
115.125145	2	cue_nonsocial	n/a	32	n/a	n/a
115.125145	2	cue_nonsocial_high	n/a	32	n/a	n/a
117.129820	1.316481	dec_nonsocial_high	1.316481	32	n/a	2
117.129820	1.316481	dec_nonsocial_high_reject	1.316481	32	reject	2
122.066390	2	cue_social	n/a	32	n/a	n/a
122.066390	2	cue_social_high	n/a	32	n/a	n/a
123.962820	1.116990	dec_social_high	1.116990	32	n/a	3
123.962820	1.116990	dec_social_high_reject	1.116990	32	reject	3
131.311460	2	cue_social	n/a	16	n/a	n/a
131.311460	2	cue_social_low	n/a	16	n/a	n/a
133.212020	1.434334	dec_social_low	1.434334	16	n/a	2
133.212020	1.434334	dec_social_low_reject	1.434334	16	reject	2
138.107670	2	cue_social	n/a	16	n/a	n/a
138.107670	2	cue_social_low	n/a	16	n/a	n/a
140.046830	0.866211	dec_social_low	0.866211	16	n/a	2
140.046830	0.866211	dec_social_low_reject	0.866211	16	reject	2
145.776300	2	cue_social	n/a	32	n/a	n/a
145.776300	2	cue_social_high	n/a	32	n/a	n/a
147.695880	1.267597	dec_social_high	1.267597	32	n/a	8
147.695880	1.267597	dec_social_high_accept	1.267597	32	accept	8
152.531250	2	cue_social	n/a	32	n/a	n/a
152.531250	2	cue_social_high	n/a	32	n/a	n/a
154.530180	1.199567	dec_social_high	1.199567	32	n/a	2
154.530180	1.199567	dec_social_high_reject	1.199567	32	reject	2
159.358580	2	cue_nonsocial	n/a	32	n/a	n/a
159.358580	2	cue_nonsocial_high	n/a	32	n/a	n/a
161.362550	1.101088	dec_nonsocial_high	1.101088	32	n/a	8
161.362550	1.101088	dec_nonsocial_high_accept	1.101088	32	accept	8
170.295070	2	cue_social	n/a	32	n/a	n/a
170.295070	2	cue_social_high	n/a	32	n/a	n/a
172.229700	1.150256	dec_social_high	1.150256	32	n/a	2
172.229700	1.150256	dec_social_high_reject	1.150256	32	reject	2
177.154740	2	cue_social	n/a	16	n/a	n/a
177.154740	2	cue_social_low	n/a	16	n/a	n/a
179.063370	1.300042	dec_social_low	1.300042	16	n/a	8
179.063370	1.300042	dec_social_low_accept	1.300042	16	accept	8
186.308100	2	cue_nonsocial	n/a	32	n/a	n/a
186.308100	2	cue_nonsocial_high	n/a	32	n/a	n/a
188.313980	1.415614	dec_nonsocial_high	1.415614	32	n/a	3
188.313980	1.415614	dec_nonsocial_high_reject	1.415614	32	reject	3
193.957840	2	cue_nonsocial	n/a	32	n/a	n/a
193.957840	2	cue_nonsocial_high	n/a	32	n/a	n/a
195.963410	1.233492	dec_nonsocial_high	1.233492	32	n/a	16
195.963410	1.233492	dec_nonsocial_high_accept	1.233492	32	accept	16
204.824650	2	cue_nonsocial	n/a	16	n/a	n/a
204.824650	2	cue_nonsocial_low	n/a	16	n/a	n/a
206.830860	1.182492	dec_nonsocial_low	1.182492	16	n/a	4
206.830860	1.182492	dec_nonsocial_low_accept	1.182492	16	accept	4
211.658050	2	cue_nonsocial	n/a	32	n/a	n/a
211.658050	2	cue_nonsocial_high	n/a	32	n/a	n/a
213.663760	1.199440	dec_nonsocial_high	1.199440	32	n/a	3
213.663760	1.199440	dec_nonsocial_high_reject	1.199440	32	reject	3
219.414500	2	cue_social	n/a	32	n/a	n/a
219.414500	2	cue_social_high	n/a	32	n/a	n/a
221.312910	1.150575	dec_social_high	1.150575	32	n/a	16
221.312910	1.150575	dec_social_high_accept	1.150575	32	accept	16
226.940930	2	cue_nonsocial	n/a	16	n/a	n/a
226.940930	2	cue_nonsocial_low	n/a	16	n/a	n/a
228.946430	1.650246	dec_nonsocial_low	1.650246	16	n/a	4
228.946430	1.650246	dec_nonsocial_low_accept	1.650246	16	accept	4
234.591170	2	cue_nonsocial	n/a	32	n/a	n/a
234.591170	2	cue_nonsocial_high	n/a	32	n/a	n/a
236.595870	1.166894	dec_nonsocial_high	1.166894	32	n/a	2
236.595870	1.166894	dec_nonsocial_high_reject	1.166894	32	reject	2
242.241180	2	cue_nonsocial	n/a	32	n/a	n/a
242.241180	2	cue_nonsocial_high	n/a	32	n/a	n/a
244.247540	1.332249	dec_nonsocial_high	1.332249	32	n/a	8
244.247540	1.332249	dec_nonsocial_high_accept	1.332249	32	accept	8
249.169750	2	cue_social	n/a	32	n/a	n/a
249.169750	2	cue_social_high	n/a	32	n/a	n/a
251.080120	1.116006	dec_social_high	1.116006	32	n/a	2
251.080120	1.116006	dec_social_high_reject	1.116006	32	reject	2
256.724950	2	cue_nonsocial	n/a	16	n/a	n/a
256.724950	2	cue_nonsocial_low	n/a	16	n/a	n/a
258.729550	1.150306	dec_nonsocial_low	1.150306	16	n/a	1
258.729550	1.150306	dec_nonsocial_low_reject	1.150306	16	reject	1
264.375700	2	cue_nonsocial	n/a	32	n/a	n/a
264.375700	2	cue_nonsocial_high	n/a	32	n/a	n/a
266.380680	1.132641	dec_nonsocial_high	1.132641	32	n/a	3
266.380680	1.132641	dec_nonsocial_high_reject	1.132641	32	reject	3
271.222700	2	cue_nonsocial	n/a	16	n/a	n/a
271.222700	2	cue_nonsocial_low	n/a	16	n/a	n/a
273.213130	1.483347	dec_nonsocial_low	1.483347	16	n/a	8
273.213130	1.483347	dec_nonsocial_low_accept	1.483347	16	accept	8
278.040950	2	cue_nonsocial	n/a	16	n/a	n/a
278.040950	2	cue_nonsocial_low	n/a	16	n/a	n/a
280.046420	1.483260	dec_nonsocial_low	1.483260	16	n/a	2
280.046420	1.483260	dec_nonsocial_low_reject	1.483260	16	reject	2
287.307600	2	cue_nonsocial	n/a	32	n/a	n/a
287.307600	2	cue_nonsocial_high	n/a	32	n/a	n/a
289.312740	0.983621	dec_nonsocial_high	0.983621	32	n/a	16
289.312740	0.983621	dec_nonsocial_high_accept	0.983621	32	accept	16
299.791100	2	cue_nonsocial	n/a	16	n/a	n/a
299.791100	2	cue_nonsocial_low	n/a	16	n/a	n/a
301.796400	1.116371	dec_nonsocial_low	1.116371	16	n/a	1
301.796400	1.116371	dec_nonsocial_low_reject	1.116371	16	reject	1
306.726320	2	cue_social	n/a	32	n/a	n/a
306.726320	2	cue_social_high	n/a	32	n/a	n/a
308.630000	1.199722	dec_social_high	1.199722	32	n/a	2
308.630000	1.199722	dec_social_high_reject	1.199722	32	reject	2
313.457820	2	cue_nonsocial	n/a	32	n/a	n/a
313.457820	2	cue_nonsocial_high	n/a	32	n/a	n/a
315.462980	1.183706	dec_nonsocial_high	1.183706	32	n/a	16
315.462980	1.183706	dec_nonsocial_high_accept	1.183706	32	accept	16
322.815920	2	cue_social	n/a	16	n/a	n/a
322.815920	2	cue_social_low	n/a	16	n/a	n/a
324.713650	1.065469	dec_social_low	1.065469	16	n/a	8
324.713650	1.065469	dec_social_low_accept	1.065469	16	accept	8
329.541000	2	cue_nonsocial	n/a	32	n/a	n/a
329.541000	2	cue_nonsocial_high	n/a	32	n/a	n/a
331.546540	1.500241	dec_nonsocial_high	1.500241	32	n/a	8
331.546540	1.500241	dec_nonsocial_high_accept	1.500241	32	accept	8
338.792180	2	cue_nonsocial	n/a	16	n/a	n/a
338.792180	2	cue_nonsocial_low	n/a	16	n/a	n/a
340.796700	1.365673	dec_nonsocial_low	1.365673	16	n/a	1
340.796700	1.365673	dec_nonsocial_low_reject	1.365673	16	reject	1
349.657600	2	cue_nonsocial	n/a	16	n/a	n/a
349.657600	2	cue_nonsocial_low	n/a	16	n/a	n/a
351.663730	1.415989	dec_nonsocial_low	1.415989	16	n/a	4
351.663730	1.415989	dec_nonsocial_low_accept	1.415989	16	accept	4
356.595550	2	cue_social	n/a	16	n/a	n/a
356.595550	2	cue_social_low	n/a	16	n/a	n/a
358.495730	1.133511	dec_social_low	1.133511	16	n/a	8
358.495730	1.133511	dec_social_low_accept	1.133511	16	accept	8
363.427550	2	cue_social	n/a	16	n/a	n/a
363.427550	2	cue_social_low	n/a	16	n/a	n/a
365.330100	1.249500	dec_social_low	1.249500	16	n/a	1
365.330100	1.249500	dec_social_low_reject	1.249500	16	reject	1
370.963040	2	cue_social	n/a	32	n/a	n/a
370.963040	2	cue_social_high	n/a	32	n/a	n/a
