onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.505905	2	cue_nonsocial	n/a	16	n/a	n/a
4.505905	2	cue_nonsocial_low	n/a	16	n/a	n/a
6.511858	1.283202	dec_nonsocial_low	1.283202	16	n/a	8
6.511858	1.283202	dec_nonsocial_low_accept	1.283202	16	accept	8
11.443345	2	cue_social	n/a	16	n/a	n/a
11.443345	2	cue_social_low	n/a	16	n/a	n/a
13.344944	2.100077	dec_social_low	2.100077	16	n/a	2
13.344944	2.100077	dec_social_low_accept	2.100077	16	accept	2
20.589980	2	cue_nonsocial	n/a	32	n/a	n/a
20.589980	2	cue_nonsocial_high	n/a	32	n/a	n/a
22.595900	1.049182	dec_nonsocial_high	1.049182	32	n/a	3
22.595900	1.049182	dec_nonsocial_high_accept	1.049182	32	accept	3
28.325924	2	cue_social	n/a	32	n/a	n/a
28.325924	2	cue_social_high	n/a	32	n/a	n/a
30.244783	1.866679	dec_social_high	1.866679	32	n/a	2
30.244783	1.866679	dec_social_high_reject	1.866679	32	reject	2
35.889530	2	cue_nonsocial	n/a	32	n/a	n/a
35.889530	2	cue_nonsocial_high	n/a	32	n/a	n/a
37.895992	1.165365	dec_nonsocial_high	1.165365	32	n/a	16
37.895992	1.165365	dec_nonsocial_high_accept	1.165365	32	accept	16
42.814243	2	cue_social	n/a	16	n/a	n/a
42.814243	2	cue_social_low	n/a	16	n/a	n/a
44.728380	1.100027	dec_social_low	1.100027	16	n/a	8
44.728380	1.100027	dec_social_low_accept	1.100027	16	accept	8
49.557340	2	cue_nonsocial	n/a	32	n/a	n/a
49.557340	2	cue_nonsocial_high	n/a	32	n/a	n/a
51.560960	1.301142	dec_nonsocial_high	1.301142	32	n/a	2
51.560960	1.301142	dec_nonsocial_high_reject	1.301142	32	reject	2
56.389890	2	cue_nonsocial	n/a	32	n/a	n/a
56.389890	2	cue_nonsocial_high	n/a	32	n/a	n/a
58.395634	1.965583	dec_nonsocial_high	1.965583	32	n/a	8
58.395634	1.965583	dec_nonsocial_high_reject	1.965583	32	reject	8
63.223232	2	cue_nonsocial	n/a	16	n/a	n/a
63.223232	2	cue_nonsocial_low	n/a	16	n/a	n/a
65.228840	2.465532	dec_nonsocial_low	2.465532	16	n/a	4
65.228840	2.465532	dec_nonsocial_low_reject	2.465532	16	reject	4
70.151710	2	cue_social	n/a	16	n/a	n/a
70.151710	2	cue_social_low	n/a	16	n/a	n/a
72.061850	1.249697	dec_social_low	1.249697	16	n/a	8
72.061850	1.249697	dec_social_low_accept	1.249697	16	accept	8
79.306470	2	cue_nonsocial	n/a	32	n/a	n/a
79.306470	2	cue_nonsocial_high	n/a	32	n/a	n/a
81.311470	2.350227	dec_nonsocial_high	2.350227	32	n/a	3
81.311470	2.350227	dec_nonsocial_high_reject	2.350227	32	reject	3
87.055490	2	cue_social	n/a	16	n/a	n/a
87.055490	2	cue_social_low	n/a	16	n/a	n/a
88.944030	1.284344	dec_social_low	1.284344	16	n/a	4
88.944030	1.284344	dec_social_low_reject	1.284344	16	reject	4
93.773530	2	cue_nonsocial	n/a	32	n/a	n/a
93.773530	2	cue_nonsocial_high	n/a	32	n/a	n/a
95.778860	1.732835	dec_nonsocial_high	1.732835	32	n/a	2
95.778860	1.732835	dec_nonsocial_high_reject	1.732835	32	reject	2
100.693726	2	cue_social	n/a	32	n/a	n/a
100.693726	2	cue_social_high	n/a	32	n/a	n/a
102.612550	1.282242	dec_social_high	1.282242	32	n/a	8
102.612550	1.282242	dec_social_high_accept	1.282242	32	accept	8
111.472810	2	cue_nonsocial	n/a	32	n/a	n/a
111.472810	2	cue_nonsocial_high	n/a	32	n/a	n/a
113.477890	1.233913	dec_nonsocial_high	1.233913	32	n/a	2
113.477890	1.233913	dec_nonsocial_high_reject	1.233913	32	reject	2
122.441440	2	cue_social	n/a	16	n/a	n/a
122.441440	2	cue_social_low	n/a	16	n/a	n/a
124.345820	1.515710	dec_social_low	1.515710	16	n/a	4
124.345820	1.515710	dec_social_low_reject	1.515710	16	reject	4
133.295870	2	cue_social	n/a	32	n/a	n/a
133.295870	2	cue_social_high	n/a	32	n/a	n/a
135.211850	1.482864	dec_social_high	1.482864	32	n/a	3
135.211850	1.482864	dec_social_high_reject	1.482864	32	reject	3
140.039030	2	cue_nonsocial	n/a	16	n/a	n/a
140.039030	2	cue_nonsocial_low	n/a	16	n/a	n/a
142.043880	1.301103	dec_nonsocial_low	1.301103	16	n/a	2
142.043880	1.301103	dec_nonsocial_low_reject	1.301103	16	reject	2
147.775130	2	cue_social	n/a	16	n/a	n/a
147.775130	2	cue_social_low	n/a	16	n/a	n/a
149.677930	2.050215	dec_social_low	2.050215	16	n/a	2
