onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.516697	2	cue_social	n/a	16	n/a	n/a
4.516697	2	cue_social_low	n/a	16	n/a	n/a
6.521316	2.116386	dec_social_low	2.116386	16	n/a	8
6.521316	2.116386	dec_social_low_accept	2.116386	16	accept	8
11.352399	2	cue_social	n/a	16	n/a	n/a
11.352399	2	cue_social_low	n/a	16	n/a	n/a
13.355798	2.649200	dec_social_low	2.649200	16	n/a	2
13.355798	2.649200	dec_social_low_accept	2.649200	16	accept	2
18.992199	2	cue_social	n/a	32	n/a	n/a
18.992199	2	cue_social_high	n/a	32	n/a	n/a
21.004663	3.766946	missed_trial	n/a	32.000000	n/a	n/a
25.854498	2	cue_social	n/a	16	n/a	n/a
25.854498	2	cue_social_low	n/a	16	n/a	n/a
27.854248	2.433025	dec_social_low	2.433025	16	n/a	4
27.854248	2.433025	dec_social_low_accept	2.433025	16	accept	4
33.498833	2	cue_nonsocial	n/a	32	n/a	n/a
33.498833	2	cue_nonsocial_high	n/a	32	n/a	n/a
35.505775	2.782198	dec_nonsocial_high	2.782198	32	n/a	3
35.505775	2.782198	dec_nonsocial_high_reject	2.782198	32	reject	3
41.149532	2	cue_nonsocial	n/a	32	n/a	n/a
41.149532	2	cue_nonsocial_high	n/a	32	n/a	n/a
43.154247	2.550409	dec_nonsocial_high	2.550409	32	n/a	16
43.154247	2.550409	dec_nonsocial_high_accept	2.550409	32	accept	16
47.982740	2	cue_nonsocial	n/a	16	n/a	n/a
47.982740	2	cue_nonsocial_low	n/a	16	n/a	n/a
49.988380	1.665923	dec_nonsocial_low	1.665923	16	n/a	2
49.988380	1.665923	dec_nonsocial_low_reject	1.665923	16	reject	2
55.632214	2	cue_nonsocial	n/a	16	n/a	n/a
55.632214	2	cue_nonsocial_low	n/a	16	n/a	n/a
57.637070	2.851011	dec_nonsocial_low	2.851011	16	n/a	1
57.637070	2.851011	dec_nonsocial_low_reject	2.851011	16	reject	1
62.465940	2	cue_nonsocial	n/a	32	n/a	n/a
62.465940	2	cue_nonsocial_high	n/a	32	n/a	n/a
64.471310	2.700074	dec_nonsocial_high	2.700074	32	n/a	8
64.471310	2.700074	dec_nonsocial_high_accept	2.700074	32	accept	8
71.715880	2	cue_nonsocial	n/a	16	n/a	n/a
71.715880	2	cue_nonsocial_low	n/a	16	n/a	n/a
73.720764	2.133943	dec_nonsocial_low	2.133943	16	n/a	4
73.720764	2.133943	dec_nonsocial_low_accept	2.133943	16	accept	4
78.669075	2	cue_social	n/a	16	n/a	n/a
78.669075	2	cue_social_low	n/a	16	n/a	n/a
80.554320	2.082789	dec_social_low	2.082789	16	n/a	2
80.554320	2.082789	dec_social_low_reject	2.082789	16	reject	2
85.382610	2	cue_nonsocial	n/a	16	n/a	n/a
85.382610	2	cue_nonsocial_low	n/a	16	n/a	n/a
87.387450	2.116491	dec_nonsocial_low	2.116491	16	n/a	8
87.387450	2.116491	dec_nonsocial_low_accept	2.116491	16	accept	8
96.376640	2	cue_social	n/a	32	n/a	n/a
96.376640	2	cue_social_high	n/a	32	n/a	n/a
98.254745	1.933197	dec_social_high	1.933197	32	n/a	8
98.254745	1.933197	dec_social_high_accept	1.933197	32	accept	8
103.898470	2	cue_nonsocial	n/a	32	n/a	n/a
103.898470	2	cue_nonsocial_high	n/a	32	n/a	n/a
105.904236	3.766946	missed_trial	n/a	32.000000	n/a	n/a
113.264300	2	cue_social	n/a	32	n/a	n/a
113.264300	2	cue_social_high	n/a	32	n/a	n/a
115.155480	1.248844	dec_social_high	1.248844	32	n/a	3
115.155480	1.248844	dec_social_high_accept	1.248844	32	accept	3
120.095510	2	cue_social	n/a	16	n/a	n/a
120.095510	2	cue_social_low	n/a	16	n/a	n/a
121.988090	1.482964	dec_social_low	1.482964	16	n/a	4
121.988090	1.482964	dec_social_low_accept	1.482964	16	accept	4
126.816000	2	cue_nonsocial	n/a	32	n/a	n/a
126.816000	2	cue_nonsocial_high	n/a	32	n/a	n/a
128.820620	2.083559	dec_nonsocial_high	2.083559	32	n/a	3
128.820620	2.083559	dec_nonsocial_high_reject	2.083559	32	reject	3
133.755300	2	cue_social	n/a	16	n/a	n/a
133.755300	2	cue_social_low	n/a	16	n/a	n/a
135.653640	1.867389	dec_social_low	1.867389	16	n/a	4
135.653640	1.867389	dec_social_low_accept	1.867389	16	accept	4
141.282170	2	cue_nonsocial	n/a	32	n/a	n/a
141.282170	2	cue_nonsocial_high	n/a	32	n/a	n/a
143.287230	1.350161	dec_nonsocial_high	1.350161	32	n/a	2
143.287230	1.350161	dec_nonsocial_high_reject	1.350161	32	reject	2
148.226520	2	cue_social	n/a	16	n/a	n/a
148.226520	2	cue_social_low	n/a	16	n/a	n/a
150.121170	1.516465	dec_social_low	1.516465	16	n/a	8
150.121170	1.516465	dec_social_low_accept	1.516465	16	accept	8
160.709810	2	cue_social	n/a	16	n/a	n/a
160.709810	2	cue_social_low	n/a	16	n/a	n/a
162.604110	1.665859	dec_social_low	1.665859	16	n/a	1
162.604110	1.665859	dec_social_low_reject	1.665859	16	reject	1
168.353330	2	cue_social	n/a	16	n/a	n/a
168.353330	2	cue_social_low	n/a	16	n/a	n/a
170.254550	1.832980	dec_social_low	1.832980	16	n/a	4
170.254550	1.832980	dec_social_low_accept	1.832980	16	accept	4
175.082470	2	cue_nonsocial	n/a	16	n/a	n/a
175.082470	2	cue_nonsocial_low	n/a	16	n/a	n/a
177.088320	2.182645	dec_nonsocial_low	2.182645	16	n/a	1
177.088320	2.182645	dec_nonsocial_low_reject	2.182645	16	reject	1
181.945200	2	cue_social	n/a	32	n/a	n/a
181.945200	2	cue_social_high	n/a	32	n/a	n/a
183.921690	1.082709	dec_social_high	1.082709	32	n/a	2
183.921690	1.082709	dec_social_high_reject	1.082709	32	reject	2
188.748340	2	cue_nonsocial	n/a	32	n/a	n/a
188.748340	2	cue_nonsocial_high	n/a	32	n/a	n/a
190.755190	1.699069	dec_nonsocial_high	1.699069	32	n/a	8
190.755190	1.699069	dec_nonsocial_high_accept	1.699069	32	accept	8
195.581880	2	cue_nonsocial	n/a	32	n/a	n/a
195.581880	2	cue_nonsocial_high	n/a	32	n/a	n/a
197.586960	1.450803	dec_nonsocial_high	1.450803	32	n/a	8
197.586960	1.450803	dec_nonsocial_high_accept	1.450803	32	accept	8
202.415250	2	cue_nonsocial	n/a	16	n/a	n/a
202.415250	2	cue_nonsocial_low	n/a	16	n/a	n/a
204.421040	2.065967	dec_nonsocial_low	2.065967	16	n/a	8
204.421040	2.065967	dec_nonsocial_low_accept	2.065967	16	accept	8
209.248300	2	cue_nonsocial	n/a	16	n/a	n/a
209.248300	2	cue_nonsocial_low	n/a	16	n/a	n/a
211.254560	1.282920	dec_nonsocial_low	1.282920	16	n/a	1
211.254560	1.282920	dec_nonsocial_low_reject	1.282920	16	reject	1
218.515120	2	cue_nonsocial	n/a	16	n/a	n/a
218.515120	2	cue_nonsocial_low	n/a	16	n/a	n/a
220.521180	1.633100	dec_nonsocial_low	1.633100	16	n/a	1
220.521180	1.633100	dec_nonsocial_low_reject	1.633100	16	reject	1
229.437070	2	cue_social	n/a	32	n/a	n/a
229.437070	2	cue_social_high	n/a	32	n/a	n/a
231.386860	1.900495	dec_social_high	1.900495	32	n/a	2
231.386860	1.900495	dec_social_high_reject	1.900495	32	reject	2
236.215060	2	cue_nonsocial	n/a	32	n/a	n/a
236.215060	2	cue_nonsocial_high	n/a	32	n/a	n/a
238.220470	2.100448	dec_nonsocial_high	2.100448	32	n/a	3
