onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.630609	2	cue_social	n/a	16	n/a	n/a
4.630609	2	cue_social_low	n/a	16	n/a	n/a
6.519830	1.667311	dec_social_low	1.667311	16	n/a	1
6.519830	1.667311	dec_social_low_reject	1.667311	16	reject	1
11.346040	2	cue_social	n/a	16	n/a	n/a
11.346040	2	cue_social_low	n/a	16	n/a	n/a
13.354008	1.799806	dec_social_low	1.799806	16	n/a	8
13.354008	1.799806	dec_social_low_accept	1.799806	16	accept	8
18.294914	2	cue_social	n/a	32	n/a	n/a
18.294914	2	cue_social_high	n/a	32	n/a	n/a
20.186995	1.567149	dec_social_high	1.567149	32	n/a	8
20.186995	1.567149	dec_social_high_accept	1.567149	32	accept	8
25.106346	2	cue_social	n/a	32	n/a	n/a
25.106346	2	cue_social_high	n/a	32	n/a	n/a
27.020770	1.516362	dec_social_high	1.516362	32	n/a	2
27.020770	1.516362	dec_social_high_reject	1.516362	32	reject	2
31.965662	2	cue_social	n/a	32	n/a	n/a
31.965662	2	cue_social_high	n/a	32	n/a	n/a
33.853996	1.333414	dec_social_high	1.333414	32	n/a	16
33.853996	1.333414	dec_social_high_accept	1.333414	32	accept	16
41.115593	2	cue_nonsocial	n/a	16	n/a	n/a
41.115593	2	cue_nonsocial_low	n/a	16	n/a	n/a
43.120216	1.233486	dec_nonsocial_low	1.233486	16	n/a	2
43.120216	1.233486	dec_nonsocial_low_reject	1.233486	16	reject	2
47.948097	2	cue_nonsocial	n/a	16	n/a	n/a
47.948097	2	cue_nonsocial_low	n/a	16	n/a	n/a
49.954037	1.183552	dec_nonsocial_low	1.183552	16	n/a	1
49.954037	1.183552	dec_nonsocial_low_reject	1.183552	16	reject	1
57.215430	2	cue_nonsocial	n/a	32	n/a	n/a
57.215430	2	cue_nonsocial_high	n/a	32	n/a	n/a
59.220970	1.149881	dec_nonsocial_high	1.149881	32	n/a	8
59.220970	1.149881	dec_nonsocial_high_accept	1.149881	32	accept	8
64.867030	2	cue_social	n/a	16	n/a	n/a
64.867030	2	cue_social_low	n/a	16	n/a	n/a
66.869965	1.101010	dec_social_low	1.101010	16	n/a	1
66.869965	1.101010	dec_social_low_reject	1.101010	16	reject	1
71.698750	2	cue_nonsocial	n/a	32	n/a	n/a
71.698750	2	cue_nonsocial_high	n/a	32	n/a	n/a
73.703964	0.967818	dec_nonsocial_high	0.967818	32	n/a	2
73.703964	0.967818	dec_nonsocial_high_reject	0.967818	32	reject	2
81.073250	2	cue_social	n/a	16	n/a	n/a
81.073250	2	cue_social_low	n/a	16	n/a	n/a
82.953960	1.300229	dec_social_low	1.300229	16	n/a	2
82.953960	1.300229	dec_social_low_reject	1.300229	16	reject	2
87.780680	2	cue_social	n/a	32	n/a	n/a
87.780680	2	cue_social_high	n/a	32	n/a	n/a
89.787970	0.982889	dec_social_high	0.982889	32	n/a	16
89.787970	0.982889	dec_social_high_accept	0.982889	32	accept	16
94.615944	2	cue_social	n/a	16	n/a	n/a
94.615944	2	cue_social_low	n/a	16	n/a	n/a
96.620660	1.098812	dec_social_low	1.098812	16	n/a	4
96.620660	1.098812	dec_social_low_accept	1.098812	16	accept	4
101.448070	2	cue_nonsocial	n/a	16	n/a	n/a
101.448070	2	cue_nonsocial_low	n/a	16	n/a	n/a
103.454990	1.349230	dec_nonsocial_low	1.349230	16	n/a	2
103.454990	1.349230	dec_nonsocial_low_reject	1.349230	16	reject	2
108.281460	2	cue_nonsocial	n/a	32	n/a	n/a
108.281460	2	cue_nonsocial_high	n/a	32	n/a	n/a
110.287000	0.983898	dec_nonsocial_high	0.983898	32	n/a	16
110.287000	0.983898	dec_nonsocial_high_accept	0.983898	32	accept	16
116.033800	2	cue_social	n/a	16	n/a	n/a
116.033800	2	cue_social_low	n/a	16	n/a	n/a
117.937090	0.983680	dec_social_low	0.983680	16	n/a	8
117.937090	0.983680	dec_social_low_accept	0.983680	16	accept	8
126.798515	2	cue_nonsocial	n/a	16	n/a	n/a
126.798515	2	cue_nonsocial_low	n/a	16	n/a	n/a
128.803960	1.300148	dec_nonsocial_low	1.300148	16	n/a	2
128.803960	1.300148	dec_nonsocial_low_reject	1.300148	16	reject	2
139.376140	2	cue_social	n/a	32	n/a	n/a
