onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.592247	2	cue_social	n/a	16	n/a	n/a
4.592247	2	cue_social_low	n/a	16	n/a	n/a
6.523983	1.517798	dec_social_low	1.517798	16	n/a	8
6.523983	1.517798	dec_social_low_accept	1.517798	16	accept	8
13.845163	2	cue_social	n/a	32	n/a	n/a
13.845163	2	cue_social_high	n/a	32	n/a	n/a
15.773989	1.917614	dec_social_high	1.917614	32	n/a	3
15.773989	1.917614	dec_social_high_reject	1.917614	32	reject	3
20.601532	2	cue_nonsocial	n/a	16	n/a	n/a
20.601532	2	cue_nonsocial_low	n/a	16	n/a	n/a
22.608002	1.383554	dec_nonsocial_low	1.383554	16	n/a	2
22.608002	1.383554	dec_nonsocial_low_reject	1.383554	16	reject	2
27.467701	2	cue_social	n/a	16	n/a	n/a
27.467701	2	cue_social_low	n/a	16	n/a	n/a
29.441225	1.383263	dec_social_low	1.383263	16	n/a	4
29.441225	1.383263	dec_social_low_accept	1.383263	16	accept	4
35.085003	2	cue_nonsocial	n/a	16	n/a	n/a
35.085003	2	cue_nonsocial_low	n/a	16	n/a	n/a
37.091988	1.415536	dec_nonsocial_low	1.415536	16	n/a	2
37.091988	1.415536	dec_nonsocial_low_reject	1.415536	16	reject	2
41.918377	2	cue_nonsocial	n/a	16	n/a	n/a
41.918377	2	cue_nonsocial_low	n/a	16	n/a	n/a
43.924900	1.083292	dec_nonsocial_low	1.083292	16	n/a	4
43.924900	1.083292	dec_nonsocial_low_accept	1.083292	16	accept	4
51.168270	2	cue_nonsocial	n/a	16	n/a	n/a
51.168270	2	cue_nonsocial_low	n/a	16	n/a	n/a
53.175095	1.199881	dec_nonsocial_low	1.199881	16	n/a	1
53.175095	1.199881	dec_nonsocial_low_reject	1.199881	16	reject	1
58.870316	2	cue_social	n/a	32	n/a	n/a
58.870316	2	cue_social_high	n/a	32	n/a	n/a
60.826023	1.248939	dec_social_high	1.248939	32	n/a	8
60.826023	1.248939	dec_social_high_accept	1.248939	32	accept	8
65.651550	2	cue_nonsocial	n/a	16	n/a	n/a
65.651550	2	cue_nonsocial_low	n/a	16	n/a	n/a
67.658280	1.783352	dec_nonsocial_low	1.783352	16	n/a	2
67.658280	1.783352	dec_nonsocial_low_reject	1.783352	16	reject	2
74.972755	2	cue_social	n/a	32	n/a	n/a
74.972755	2	cue_social_high	n/a	32	n/a	n/a
76.908030	1.316849	dec_social_high	1.316849	32	n/a	2
76.908030	1.316849	dec_social_high_reject	1.316849	32	reject	2
84.151580	2	cue_nonsocial	n/a	16	n/a	n/a
84.151580	2	cue_nonsocial_low	n/a	16	n/a	n/a
86.158035	1.317156	dec_nonsocial_low	1.317156	16	n/a	1
86.158035	1.317156	dec_nonsocial_low_reject	1.317156	16	reject	1
91.784920	2	cue_nonsocial	n/a	16	n/a	n/a
91.784920	2	cue_nonsocial_low	n/a	16	n/a	n/a
93.792046	1.082940	dec_nonsocial_low	1.082940	16	n/a	8
93.792046	1.082940	dec_nonsocial_low_accept	1.082940	16	accept	8
98.618470	2	cue_nonsocial	n/a	32	n/a	n/a
98.618470	2	cue_nonsocial_high	n/a	32	n/a	n/a
100.624275	1.483536	dec_nonsocial_high	1.483536	32	n/a	16
100.624275	1.483536	dec_nonsocial_high_accept	1.483536	32	accept	16
105.514760	2	cue_social	n/a	16	n/a	n/a
105.514760	2	cue_social_low	n/a	16	n/a	n/a
107.459070	1.299189	dec_social_low	1.299189	16	n/a	2
107.459070	1.299189	dec_social_low_reject	1.299189	16	reject	2
113.101685	2	cue_nonsocial	n/a	16	n/a	n/a
113.101685	2	cue_nonsocial_low	n/a	16	n/a	n/a
115.108070	1.416966	dec_nonsocial_low	1.416966	16	n/a	2
115.108070	1.416966	dec_nonsocial_low_reject	1.416966	16	reject	2
120.034310	2	cue_social	n/a	32	n/a	n/a
120.034310	2	cue_social_high	n/a	32	n/a	n/a
121.941150	1.517111	dec_social_high	1.517111	32	n/a	16
121.941150	1.517111	dec_social_high_accept	1.517111	32	accept	16
126.768320	2	cue_nonsocial	n/a	16	n/a	n/a
126.768320	2	cue_nonsocial_low	n/a	16	n/a	n/a
128.775090	1.765941	dec_nonsocial_low	1.765941	16	n/a	4
128.775090	1.765941	dec_nonsocial_low_accept	1.765941	16	accept	4
133.629560	2	cue_social	n/a	16	n/a	n/a
133.629560	2	cue_social_low	n/a	16	n/a	n/a
135.608060	1.399502	dec_social_low	1.399502	16	n/a	1
135.608060	1.399502	dec_social_low_reject	1.399502	16	reject	1
142.973100	2	cue_social	n/a	32	n/a	n/a
142.973100	2	cue_social_high	n/a	32	n/a	n/a
144.874970	1.249742	dec_social_high	1.249742	32	n/a	16
144.874970	1.249742	dec_social_high_accept	1.249742	32	accept	16
150.576160	2	cue_social	n/a	16	n/a	n/a
150.576160	2	cue_social_low	n/a	16	n/a	n/a
152.507640	1.116964	dec_social_low	1.116964	16	n/a	1
152.507640	1.116964	dec_social_low_reject	1.116964	16	reject	1
163.047100	2	cue_social	n/a	32	n/a	n/a
163.047100	2	cue_social_high	n/a	32	n/a	n/a
164.992140	1.282049	dec_social_high	1.282049	32	n/a	16
164.992140	1.282049	dec_social_high_accept	1.282049	32	accept	16
169.818360	2	cue_nonsocial	n/a	16	n/a	n/a
169.818360	2	cue_nonsocial_low	n/a	16	n/a	n/a
171.824970	1.699964	dec_nonsocial_low	1.699964	16	n/a	1
171.824970	1.699964	dec_nonsocial_low_reject	1.699964	16	reject	1
176.693920	2	cue_social	n/a	32	n/a	n/a
176.693920	2	cue_social_high	n/a	32	n/a	n/a
178.658130	1.616525	dec_social_high	1.616525	32	n/a	3
178.658130	1.616525	dec_social_high_reject	1.616525	32	reject	3
183.535890	2	cue_social	n/a	32	n/a	n/a
183.535890	2	cue_social_high	n/a	32	n/a	n/a
185.490600	1.367050	dec_social_high	1.367050	32	n/a	16
185.490600	1.367050	dec_social_high_accept	1.367050	32	accept	16
191.144730	2	cue_social	n/a	32	n/a	n/a
191.144730	2	cue_social_high	n/a	32	n/a	n/a
193.141570	1.783338	dec_social_high	1.783338	32	n/a	8
193.141570	1.783338	dec_social_high_accept	1.783338	32	accept	8
198.785320	2	cue_nonsocial	n/a	16	n/a	n/a
198.785320	2	cue_nonsocial_low	n/a	16	n/a	n/a
200.792140	1.515375	dec_nonsocial_low	1.515375	16	n/a	4
200.792140	1.515375	dec_nonsocial_low_accept	1.515375	16	accept	4
205.618230	2	cue_nonsocial	n/a	16	n/a	n/a
205.618230	2	cue_nonsocial_low	n/a	16	n/a	n/a
207.625140	1.399945	dec_nonsocial_low	1.399945	16	n/a	1
207.625140	1.399945	dec_nonsocial_low_reject	1.399945	16	reject	1
213.268390	2	cue_nonsocial	n/a	32	n/a	n/a
213.268390	2	cue_nonsocial_high	n/a	32	n/a	n/a
215.274950	1.265845	dec_nonsocial_high	1.265845	32	n/a	2
