onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.504304	2	cue_nonsocial	n/a	16	n/a	n/a
4.504304	2	cue_nonsocial_low	n/a	16	n/a	n/a
6.508945	3.766946	missed_trial	n/a	16.000000	n/a	n/a
15.387668	2	cue_nonsocial	n/a	32	n/a	n/a
15.387668	2	cue_nonsocial_high	n/a	32	n/a	n/a
17.391344	1.750708	dec_nonsocial_high	1.750708	32	n/a	8
17.391344	1.750708	dec_nonsocial_high_accept	1.750708	32	accept	8
22.220486	2	cue_nonsocial	n/a	32	n/a	n/a
22.220486	2	cue_nonsocial_high	n/a	32	n/a	n/a
24.225826	1.382327	dec_nonsocial_high	1.382327	32	n/a	3
24.225826	1.382327	dec_nonsocial_high_reject	1.382327	32	reject	3
29.175146	2	cue_social	n/a	32	n/a	n/a
29.175146	2	cue_social_high	n/a	32	n/a	n/a
31.058435	2.150309	dec_social_high	2.150309	32	n/a	2
31.058435	2.150309	dec_social_high_reject	2.150309	32	reject	2
39.920700	2	cue_nonsocial	n/a	32	n/a	n/a
39.920700	2	cue_nonsocial_high	n/a	32	n/a	n/a
41.924847	1.016615	dec_nonsocial_high	1.016615	32	n/a	16
41.924847	1.016615	dec_nonsocial_high_accept	1.016615	32	accept	16
47.598760	2	cue_social	n/a	16	n/a	n/a
47.598760	2	cue_social_low	n/a	16	n/a	n/a
49.575092	1.900335	dec_social_low	1.900335	16	n/a	2
49.575092	1.900335	dec_social_low_accept	1.900335	16	accept	2
56.820694	2	cue_nonsocial	n/a	32	n/a	n/a
56.820694	2	cue_nonsocial_high	n/a	32	n/a	n/a
58.825020	1.150382	dec_nonsocial_high	1.150382	32	n/a	16
58.825020	1.150382	dec_nonsocial_high_accept	1.150382	32	accept	16
69.303830	2	cue_nonsocial	n/a	32	n/a	n/a
69.303830	2	cue_nonsocial_high	n/a	32	n/a	n/a
71.308980	1.032343	dec_nonsocial_high	1.032343	32	n/a	3
71.308980	1.032343	dec_nonsocial_high_reject	1.032343	32	reject	3
76.951220	2	cue_social	n/a	32	n/a	n/a
76.951220	2	cue_social_high	n/a	32	n/a	n/a
78.957970	1.500457	dec_social_high	1.500457	32	n/a	8
78.957970	1.500457	dec_social_high_accept	1.500457	32	accept	8
86.224045	2	cue_social	n/a	16	n/a	n/a
86.224045	2	cue_social_low	n/a	16	n/a	n/a
88.208590	1.666496	dec_social_low	1.666496	16	n/a	2
88.208590	1.666496	dec_social_low_reject	1.666496	16	reject	2
93.051740	2	cue_social	n/a	16	n/a	n/a
93.051740	2	cue_social_low	n/a	16	n/a	n/a
95.041460	1.233737	dec_social_low	1.233737	16	n/a	4
95.041460	1.233737	dec_social_low_accept	1.233737	16	accept	4
100.701590	2	cue_social	n/a	16	n/a	n/a
100.701590	2	cue_social_low	n/a	16	n/a	n/a
102.691990	1.383255	dec_social_low	1.383255	16	n/a	2
102.691990	1.383255	dec_social_low_reject	1.383255	16	reject	2
107.533325	2	cue_social	n/a	16	n/a	n/a
107.533325	2	cue_social_low	n/a	16	n/a	n/a
109.526100	1.165283	dec_social_low	1.165283	16	n/a	8
109.526100	1.165283	dec_social_low_accept	1.165283	16	accept	8
115.169780	2	cue_nonsocial	n/a	32	n/a	n/a
115.169780	2	cue_nonsocial_high	n/a	32	n/a	n/a
117.175490	1.165944	dec_nonsocial_high	1.165944	32	n/a	2
117.175490	1.165944	dec_nonsocial_high_reject	1.165944	32	reject	2
124.420830	2	cue_nonsocial	n/a	16	n/a	n/a
124.420830	2	cue_nonsocial_low	n/a	16	n/a	n/a
126.424810	1.833902	dec_nonsocial_low	1.833902	16	n/a	4
126.424810	1.833902	dec_nonsocial_low_accept	1.833902	16	accept	4
131.253040	2	cue_nonsocial	n/a	16	n/a	n/a
131.253040	2	cue_nonsocial_low	n/a	16	n/a	n/a
133.259200	1.115386	dec_nonsocial_low	1.115386	16	n/a	8
133.259200	1.115386	dec_nonsocial_low_accept	1.115386	16	accept	8
138.099320	2	cue_social	n/a	16	n/a	n/a
138.099320	2	cue_social_low	n/a	16	n/a	n/a
140.091930	1.599976	dec_social_low	1.599976	16	n/a	8
140.091930	1.599976	dec_social_low_accept	1.599976	16	accept	8
145.736400	2	cue_nonsocial	n/a	16	n/a	n/a
145.736400	2	cue_nonsocial_low	n/a	16	n/a	n/a
147.741780	1.333360	dec_nonsocial_low	1.333360	16	n/a	4
147.741780	1.333360	dec_nonsocial_low_accept	1.333360	16	accept	4
152.570530	2	cue_nonsocial	n/a	32	n/a	n/a
152.570530	2	cue_nonsocial_high	n/a	32	n/a	n/a
154.575880	1.149195	dec_nonsocial_high	1.149195	32	n/a	16
154.575880	1.149195	dec_nonsocial_high_accept	1.149195	32	accept	16
159.404330	2	cue_nonsocial	n/a	32	n/a	n/a
159.404330	2	cue_nonsocial_high	n/a	32	n/a	n/a
161.408080	1.400397	dec_nonsocial_high	1.400397	32	n/a	3
161.408080	1.400397	dec_nonsocial_high_reject	1.400397	32	reject	3
167.053380	2	cue_social	n/a	16	n/a	n/a
167.053380	2	cue_social_low	n/a	16	n/a	n/a
169.058410	1.533091	dec_social_low	1.533091	16	n/a	8
169.058410	1.533091	dec_social_low_accept	1.533091	16	accept	8
173.887650	2	cue_nonsocial	n/a	16	n/a	n/a
173.887650	2	cue_nonsocial_low	n/a	16	n/a	n/a
175.891770	1.116340	dec_nonsocial_low	1.116340	16	n/a	1
175.891770	1.116340	dec_nonsocial_low_reject	1.116340	16	reject	1
181.537730	2	cue_nonsocial	n/a	16	n/a	n/a
181.537730	2	cue_nonsocial_low	n/a	16	n/a	n/a
183.541320	1.466760	dec_nonsocial_low	1.466760	16	n/a	2
183.541320	1.466760	dec_nonsocial_low_reject	1.466760	16	reject	2
189.205100	2	cue_social	n/a	16	n/a	n/a
189.205100	2	cue_social_low	n/a	16	n/a	n/a
191.191620	2.015937	dec_social_low	2.015937	16	n/a	1
191.191620	2.015937	dec_social_low_accept	2.015937	16	accept	1
196.976640	2	cue_social	n/a	16	n/a	n/a
196.976640	2	cue_social_low	n/a	16	n/a	n/a
198.841770	2.116217	dec_social_low	2.116217	16	n/a	1
198.841770	2.116217	dec_social_low_accept	2.116217	16	accept	1
203.695250	2	cue_social	n/a	16	n/a	n/a
203.695250	2	cue_social_low	n/a	16	n/a	n/a
205.674840	1.116908	dec_social_low	1.116908	16	n/a	2
205.674840	1.116908	dec_social_low_accept	1.116908	16	accept	2
212.919920	2	cue_nonsocial	n/a	16	n/a	n/a
212.919920	2	cue_nonsocial_low	n/a	16	n/a	n/a
214.925160	1.665968	dec_nonsocial_low	1.665968	16	n/a	4
214.925160	1.665968	dec_nonsocial_low_accept	1.665968	16	accept	4
219.754360	2	cue_social	n/a	32	n/a	n/a
219.754360	2	cue_social_high	n/a	32	n/a	n/a
221.758240	1.233685	dec_social_high	1.233685	32	n/a	8
221.758240	1.233685	dec_social_high_accept	1.233685	32	accept	8
226.711530	2	cue_social	n/a	32	n/a	n/a
226.711530	2	cue_social_high	n/a	32	n/a	n/a
228.592150	1.332992	dec_social_high	1.332992	32	n/a	8
228.592150	1.332992	dec_social_high_accept	1.332992	32	accept	8
235.874450	2	cue_social	n/a	32	n/a	n/a
235.874450	2	cue_social_high	n/a	32	n/a	n/a
237.842470	1.465357	dec_social_high	1.465357	32	n/a	3
237.842470	1.465357	dec_social_high_reject	1.465357	32	reject	3
242.795870	2	cue_social	n/a	32	n/a	n/a
242.795870	2	cue_social_high	n/a	32	n/a	n/a
244.674040	0.983883	dec_social_high	0.983883	32	n/a	16
244.674040	0.983883	dec_social_high_accept	0.983883	32	accept	16
249.627780	2	cue_social	n/a	32	n/a	n/a
249.627780	2	cue_social_high	n/a	32	n/a	n/a
251.507520	1.050980	dec_social_high	1.050980	32	n/a	8
251.507520	1.050980	dec_social_high_accept	1.050980	32	accept	8
256.351600	2	cue_social	n/a	16	n/a	n/a
256.351600	2	cue_social_low	n/a	16	n/a	n/a
258.342160	1.199608	dec_social_low	1.199608	16	n/a	2
258.342160	1.199608	dec_social_low_reject	1.199608	16	reject	2
263.293580	2	cue_social	n/a	16	n/a	n/a
263.293580	2	cue_social_low	n/a	16	n/a	n/a
265.174770	1.733042	dec_social_low	1.733042	16	n/a	4
265.174770	1.733042	dec_social_low_accept	1.733042	16	accept	4
270.032230	2	cue_social	n/a	16	n/a	n/a
270.032230	2	cue_social_low	n/a	16	n/a	n/a
272.007450	1.067752	dec_social_low	1.067752	16	n/a	8
272.007450	1.067752	dec_social_low_accept	1.067752	16	accept	8
277.643370	2	cue_social	n/a	16	n/a	n/a
277.643370	2	cue_social_low	n/a	16	n/a	n/a
279.642600	1.015433	dec_social_low	1.015433	16	n/a	1
279.642600	1.015433	dec_social_low_reject	1.015433	16	reject	1
284.470500	2	cue_nonsocial	n/a	16	n/a	n/a
284.470500	2	cue_nonsocial_low	n/a	16	n/a	n/a
286.474240	0.984022	dec_nonsocial_low	0.984022	16	n/a	8
286.474240	0.984022	dec_nonsocial_low_accept	0.984022	16	accept	8
291.394500	2	cue_social	n/a	32	n/a	n/a
291.394500	2	cue_social_high	n/a	32	n/a	n/a
293.308440	1.099932	dec_social_high	1.099932	32	n/a	2
293.308440	1.099932	dec_social_high_reject	1.099932	32	reject	2
298.953250	2	cue_nonsocial	n/a	16	n/a	n/a
298.953250	2	cue_nonsocial_low	n/a	16	n/a	n/a
300.958160	1.233609	dec_nonsocial_low	1.233609	16	n/a	2
300.958160	1.233609	dec_nonsocial_low_reject	1.233609	16	reject	2
305.878800	2	cue_social	n/a	32	n/a	n/a
305.878800	2	cue_social_high	n/a	32	n/a	n/a
307.792050	1.133122	dec_social_high	1.133122	32	n/a	2
307.792050	1.133122	dec_social_high_reject	1.133122	32	reject	2
312.619140	2	cue_nonsocial	n/a	32	n/a	n/a
312.619140	2	cue_nonsocial_high	n/a	32	n/a	n/a
314.625340	1.466643	dec_nonsocial_high	1.466643	32	n/a	8
314.625340	1.466643	dec_nonsocial_high_accept	1.466643	32	accept	8
320.269470	2	cue_nonsocial	n/a	16	n/a	n/a
320.269470	2	cue_nonsocial_low	n/a	16	n/a	n/a
322.274230	1.150581	dec_nonsocial_low	1.150581	16	n/a	4
322.274230	1.150581	dec_nonsocial_low_accept	1.150581	16	accept	4
327.919680	2	cue_nonsocial	n/a	16	n/a	n/a
327.919680	2	cue_nonsocial_low	n/a	16	n/a	n/a
329.925300	1.082648	dec_nonsocial_low	1.082648	16	n/a	1
329.925300	1.082648	dec_nonsocial_low_reject	1.082648	16	reject	1
337.169600	2	cue_nonsocial	n/a	32	n/a	n/a
337.169600	2	cue_nonsocial_high	n/a	32	n/a	n/a
339.174840	1.700107	dec_nonsocial_high	1.700107	32	n/a	3
339.174840	1.700107	dec_nonsocial_high_accept	1.700107	32	accept	3
348.036620	2	cue_nonsocial	n/a	16	n/a	n/a
348.036620	2	cue_nonsocial_low	n/a	16	n/a	n/a
350.041440	1.500096	dec_nonsocial_low	1.500096	16	n/a	1
350.041440	1.500096	dec_nonsocial_low_reject	1.500096	16	reject	1
354.975160	2	cue_social	n/a	32	n/a	n/a
354.975160	2	cue_social_high	n/a	32	n/a	n/a
356.875180	1.449762	dec_social_high	1.449762	32	n/a	16
356.875180	1.449762	dec_social_high_accept	1.449762	32	accept	16
364.120420	2	cue_nonsocial	n/a	32	n/a	n/a
364.120420	2	cue_nonsocial_high	n/a	32	n/a	n/a
366.125820	1.182495	dec_nonsocial_high	1.182495	32	n/a	16
366.125820	1.182495	dec_nonsocial_high_accept	1.182495	32	accept	16
370.952550	2	cue_nonsocial	n/a	16	n/a	n/a
370.952550	2	cue_nonsocial_low	n/a	16	n/a	n/a
372.957820	0.983313	dec_nonsocial_low	0.983313	16	n/a	1
372.957820	0.983313	dec_nonsocial_low_reject	0.983313	16	reject	1
