onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.617624	2	cue_social	n/a	32	n/a	n/a
4.617624	2	cue_social_high	n/a	32	n/a	n/a
6.510361	1.449580	dec_social_high	1.449580	32	n/a	8
6.510361	1.449580	dec_social_high_accept	1.449580	32	accept	8
12.155521	2	cue_nonsocial	n/a	32	n/a	n/a
12.155521	2	cue_nonsocial_high	n/a	32	n/a	n/a
14.159904	1.566179	dec_nonsocial_high	1.566179	32	n/a	8
14.159904	1.566179	dec_nonsocial_high_accept	1.566179	32	accept	8
19.102190	2	cue_social	n/a	16	n/a	n/a
19.102190	2	cue_social_low	n/a	16	n/a	n/a
20.993967	1.349557	dec_social_low	1.349557	16	n/a	4
20.993967	1.349557	dec_social_low_accept	1.349557	16	accept	4
25.935140	2	cue_social	n/a	32	n/a	n/a
25.935140	2	cue_social_high	n/a	32	n/a	n/a
27.827430	1.682304	dec_social_high	1.682304	32	n/a	3
27.827430	1.682304	dec_social_high_accept	1.682304	32	accept	3
32.756382	2	cue_social	n/a	16	n/a	n/a
32.756382	2	cue_social_low	n/a	16	n/a	n/a
34.659866	1.900020	dec_social_low	1.900020	16	n/a	2
34.659866	1.900020	dec_social_low_accept	1.900020	16	accept	2
39.484480	2	cue_social	n/a	32	n/a	n/a
39.484480	2	cue_social_high	n/a	32	n/a	n/a
41.494057	1.932869	dec_social_high	1.932869	32	n/a	2
41.494057	1.932869	dec_social_high_accept	1.932869	32	accept	2
47.254955	2	cue_social	n/a	32	n/a	n/a
47.254955	2	cue_social_high	n/a	32	n/a	n/a
49.143333	1.049837	dec_social_high	1.049837	32	n/a	8
49.143333	1.049837	dec_social_high_accept	1.049837	32	accept	8
56.391250	2	cue_social	n/a	16	n/a	n/a
56.391250	2	cue_social_low	n/a	16	n/a	n/a
58.393867	1.032623	dec_social_low	1.032623	16	n/a	8
58.393867	1.032623	dec_social_low_accept	1.032623	16	accept	8
64.037580	2	cue_nonsocial	n/a	32	n/a	n/a
64.037580	2	cue_nonsocial_high	n/a	32	n/a	n/a
66.043050	1.500049	dec_nonsocial_high	1.500049	32	n/a	2
66.043050	1.500049	dec_nonsocial_high_reject	1.500049	32	reject	2
71.751210	2	cue_social	n/a	16	n/a	n/a
71.751210	2	cue_social_low	n/a	16	n/a	n/a
73.692770	1.600071	dec_social_low	1.600071	16	n/a	2
73.692770	1.600071	dec_social_low_accept	1.600071	16	accept	2
78.520910	2	cue_nonsocial	n/a	32	n/a	n/a
78.520910	2	cue_nonsocial_high	n/a	32	n/a	n/a
80.525986	1.833674	dec_nonsocial_high	1.833674	32	n/a	2
80.525986	1.833674	dec_nonsocial_high_accept	1.833674	32	accept	2
85.449490	2	cue_social	n/a	32	n/a	n/a
85.449490	2	cue_social_high	n/a	32	n/a	n/a
87.360170	1.449423	dec_social_high	1.449423	32	n/a	16
87.360170	1.449423	dec_social_high_accept	1.449423	32	accept	16
93.004000	2	cue_nonsocial	n/a	32	n/a	n/a
93.004000	2	cue_nonsocial_high	n/a	32	n/a	n/a
95.009254	1.583183	dec_nonsocial_high	1.583183	32	n/a	8
95.009254	1.583183	dec_nonsocial_high_accept	1.583183	32	accept	8
99.838005	2	cue_nonsocial	n/a	16	n/a	n/a
99.838005	2	cue_nonsocial_low	n/a	16	n/a	n/a
101.842926	1.315926	dec_nonsocial_low	1.315926	16	n/a	4
101.842926	1.315926	dec_nonsocial_low_accept	1.315926	16	accept	4
107.578316	2	cue_social	n/a	32	n/a	n/a
107.578316	2	cue_social_high	n/a	32	n/a	n/a
