onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.519560	2	cue_social	n/a	16	n/a	n/a
4.519560	2	cue_social_low	n/a	16	n/a	n/a
6.521397	0.233345	dec_social_low	0.233345	16	n/a	8
6.521397	0.233345	dec_social_low_reject	0.233345	16	reject	8
13.792768	2	cue_social	n/a	16	n/a	n/a
13.792768	2	cue_social_low	n/a	16	n/a	n/a
15.787725	1.050078	dec_social_low	1.050078	16	n/a	2
15.787725	1.050078	dec_social_low_reject	1.050078	16	reject	2
23.032236	2	cue_nonsocial	n/a	32	n/a	n/a
23.032236	2	cue_nonsocial_high	n/a	32	n/a	n/a
25.037712	0.533635	dec_nonsocial_high	0.533635	32	n/a	16
25.037712	0.533635	dec_nonsocial_high_reject	0.533635	32	reject	16
29.865852	2	cue_nonsocial	n/a	32	n/a	n/a
29.865852	2	cue_nonsocial_high	n/a	32	n/a	n/a
31.870863	1.183664	dec_nonsocial_high	1.183664	32	n/a	2
31.870863	1.183664	dec_nonsocial_high_reject	1.183664	32	reject	2
36.699350	2	cue_nonsocial	n/a	32	n/a	n/a
36.699350	2	cue_nonsocial_high	n/a	32	n/a	n/a
38.704750	1.016161	dec_nonsocial_high	1.016161	32	n/a	8
38.704750	1.016161	dec_nonsocial_high_accept	1.016161	32	accept	8
44.350100	2	cue_nonsocial	n/a	32	n/a	n/a
44.350100	2	cue_nonsocial_high	n/a	32	n/a	n/a
46.354960	0.982391	dec_nonsocial_high	0.982391	32	n/a	3
46.354960	0.982391	dec_nonsocial_high_reject	0.982391	32	reject	3
51.182470	2	cue_nonsocial	n/a	16	n/a	n/a
51.182470	2	cue_nonsocial_low	n/a	16	n/a	n/a
53.187862	1.083242	dec_nonsocial_low	1.083242	16	n/a	4
53.187862	1.083242	dec_nonsocial_low_accept	1.083242	16	accept	4
58.015877	2	cue_nonsocial	n/a	32	n/a	n/a
58.015877	2	cue_nonsocial_high	n/a	32	n/a	n/a
60.020782	0.616462	dec_nonsocial_high	0.616462	32	n/a	16
60.020782	0.616462	dec_nonsocial_high_accept	0.616462	32	accept	16
64.848640	2	cue_nonsocial	n/a	16	n/a	n/a
64.848640	2	cue_nonsocial_low	n/a	16	n/a	n/a
66.854294	1.650257	dec_nonsocial_low	1.650257	16	n/a	2
66.854294	1.650257	dec_nonsocial_low_reject	1.650257	16	reject	2
72.493614	2	cue_social	n/a	16	n/a	n/a
72.493614	2	cue_social_low	n/a	16	n/a	n/a
74.503685	0.716828	dec_social_low	0.716828	16	n/a	8
74.503685	0.716828	dec_social_low_accept	0.716828	16	accept	8
80.189860	2	cue_social	n/a	32	n/a	n/a
80.189860	2	cue_social_high	n/a	32	n/a	n/a
82.154175	1.549978	dec_social_high	1.549978	32	n/a	2
82.154175	1.549978	dec_social_high_reject	1.549978	32	reject	2
87.785750	2	cue_social	n/a	16	n/a	n/a
87.785750	2	cue_social_low	n/a	16	n/a	n/a
89.788780	0.698967	dec_social_low	0.698967	16	n/a	8
